"Hour,Volume,Price"
"5,3991.8,64.9"
"5,3991.8,65.1"
"5,3993.6,65.1"
"5,3993.6,67"
"5,3996.5,67"
"5,3996.5,69"
"5,3999,69"
"5,3999,69.9"
"5,4006.9,69.9"
"5,4008.3,69.9"
"5,4008.3,70"
"5,4011.1,70"
"5,4011.1,70.1"
"5,4037.9,70.1"
"5,4037.9,73"
"5,4039,73"
"5,4039,74.9"
"5,4044.2,74.9"
"5,4044.2,75"
"5,4045.2,75"
"5,4045.2,75.1"
"5,4045.8,75.1"
"5,4045.8,78"
"5,4049.8,78"
"5,4049.8,79.9"
"5,4068.3,79.9"
"5,4070.2,79.9"
"5,4070.2,80"
"5,4094.8,80"
"5,4094.8,80.1"
"5,4103.6,80.1"
"5,4103.6,84.9"
"5,4109.5,84.9"
"5,4113.1,84.9"
"5,4113.1,87"
"5,4114.5,87"
"5,4114.5,88"
"5,4115.4,88"
"5,4115.4,89.9"
"5,4122.4,89.9"
"5,4122.6,89.9"
"5,4122.6,90"
"5,4128.4,90"
"5,4128.4,90.1"
"5,4141.4,90.1"
"5,4141.4,94.9"
"5,4142.8,94.9"
"5,4143.1,94.9"
"5,4143.1,95"
"5,4143.8,95"
"5,4143.8,98"
"5,4144.4,98"
"5,4144.4,99"
"5,4169.4,99"
"5,4169.4,99.9"
"5,4180.6,99.9"
"5,4182.2,99.9"
"5,4182.2,100"
"5,4195.8,100"
"5,4195.8,100.1"
"5,4231.9,100.1"
"5,4231.9,104.9"
"54,236,104.90"
"5,4236.2,104.9"
"5,4236.2,109.9"
"5,4238.4,109.9"
"5,4238.4,114.9"
"5,4239.5,114.9"
"5,4239.5,119.9"
"5,4242.5,119.9"
"5,4242.5,124.9"
"5,4246.3,124.9"
"5,4246.3,129.9"
"5,4249.1,129.9"
"5,4249.1,134.9"
"5,4251.5,134.9"
"5,4251.5,139"
"5,4276.5,139"
"5,4276.5,139.9"
"5,4278.4,139.9"
"5,4278.4,144.9"
"5,4279.2,144.9"
"5,4279.2,149.9"
"5,4279.4,149.9"
"5,4279.4,150"
"5,4311.6,150"
"5,4312.8,150"
"5,4312.8,150.1"
"5,4331.7,150.1"
"5,4331.7,159.9"
"5,4333.1,159.9"
"5,4333.1,164.9"
"5,4334.1,164.9"
"5,4334.1,174.9"
"5,4334.6,174.9"
"5,4334.6,189"
"5,4384.6,189"
"5,4384.6,194.9"
"5,4385.6,194.9"
"5,4385.6,200"
"5,4392.9,200"
"5,4392.9,200.1"
"5,4406.9,200.1"
"5,4406.9,239"
"5,4481.9,239"
"5,4481.9,299.9"
"5,4488.9,299.9"
"5,4488.9,300"
"5,4577.9,300"
"5,4577.9,300.1"
"5,4579.4,300.1"
"5,4579.4,399.9"
"5,4584.3,399.9"
"5,4584.3,400.1"
"5,4588.3,400.1"
"5,4588.3,499.9"
"5,4590.8,499.9"
"5,4590.8,500.1"
"5,4594.8,500.1"
"5,4594.8,699.9"
"5,4595.3,699.9"
"5,4595.3,799.9"
"5,4598.2,799.9"
"5,4598.3,799.9"
"5,4598.3,999.9"
"5,4606.8,999.9"
"5,4617.4,999.9"
"5,4617.4,2500"
"5,4617.7,2500"
"5,4617.7,2999"
"5,4685.4,2999"
"5,4685.4,3000"
"6,3464.4,-500"
"6,3464.4,-200"
"6,3636.5,-200"
"6,3636.5,-150"
"6,3698,-150"
"6,3698,-100"
"6,3798.5,-100"
"6,3798.5,-50"
"6,3828.5,-50"
"6,3828.5,-44.7"
"6,3943.8,-44.7"
"6,3943.8,-25"
"6,3946.4,-25"
"6,3946.4,-10"
"6,3947.3,-10"
"6,3947.3,-5"
"6,3948.2,-5"
"6,3948.2,-0.5"
"6,3948.3,-0.5"
"6,3948.3,0.1"
"6,3949.3,0.1"
"6,3949.3,1"
"6,3956.8,1"
"6,3956.8,2"
"6,3966.8,2"
"6,3966.8,10"
"6,3967.4,10"
"6,3967.4,13"
"6,3968.8,13"
"6,3968.8,13.4"
"6,3979,13.4"
"6,3979,13.7"
"6,3989.2,13.7"
"6,3989.2,14"
"6,3993.5,14"
"6,3993.5,14.5"
"6,4003.7,14.5"
"6,4003.7,15"
"6,4005.1,15"
"6,4005.1,16"
"6,4008.4,16"
"6,4008.4,16.5"
"6,4022.4,16.5"
"6,4022.4,17"
"6,4022.5,17"
"6,4022.5,18.4"
"6,4032.7,18.4"
"6,4032.7,20.1"
"6,4032.8,20.1"
"6,4032.8,25"
"6,4037.3,25"
"6,4037.3,26.1"
"6,4047.5,26.1"
"6,4047.5,28"
"6,4049.1,28"
"6,4049.1,29"
"6,4059.3,29"
"6,4059.3,30"
"6,4060.2,30"
"6,4060.2,30.1"
"6,4061.4,30.1"
"6,4061.4,35"
"6,4063.1,35"
"6,4063.1,35.1"
"6,4063.6,35.1"
"6,4063.6,36"
"6,4065.3,36"
"6,4065.3,38.5"
"6,4071,38.5"
"6,4071,39.5"
"6,4071.3,39.5"
"6,4071.3,40"
"6,4076.1,40"
"6,4076.1,40.5"
"6,4078.7,40.5"
"6,4078.7,42"
"6,4079.5,42"
"6,4079.5,43.5"
"6,4081.1,43.5"
"6,4081.1,44.5"
"6,4085,44.5"
"6,4085,45"
"6,4085.8,45"
"6,4085.8,45.1"
"6,4129.5,45.1"
"6,4129.5,47"
"6,4135.8,47"
"6,4135.8,47.5"
"6,4137.7,47.5"
"6,4137.7,48"
"6,4142.2,48"
"6,4142.2,49"
"6,4148.9,49"
"6,4148.9,49.5"
"6,4150.7,49.5"
"6,4150.7,50"
"6,4158.2,50"
"6,4158.2,50.1"
"6,4159.6,50.1"
"6,4159.6,50.5"
"6,4161.5,50.5"
"6,4161.5,51.5"
"6,4162.9,51.5"
"6,4162.9,52"
"6,4167.9,52"
"6,4167.9,54"
"6,4170.4,54"
"6,4170.4,55.1"
"6,4175.1,55.1"
"6,4175.1,57"
"6,4176.9,57"
"6,4176.9,59.9"
"6,4177.6,59.9"
"6,4177.6,60"
"6,4218.3,60"
"6,4218.4,60"
"6,4218.4,60.1"
"6,4224.6,60.1"
"6,4224.6,62"
"6,4249.6,62"
"6,4249.6,63"
"6,4258.4,63"
"6,4258.4,64.9"
"6,4260.5,64.9"
"6,4260.7,64.9"
"6,4260.7,65.1"
"6,4262.5,65.1"
"6,4262.5,67"
"6,4265.4,67"
"6,4265.4,69"
"6,4268,69"
"6,4268,69.9"
"6,4275.9,69.9"
"6,4277.3,69.9"
"6,4277.3,70"
"6,4280.1,70"
"6,4280.1,70.1"
"6,4306.9,70.1"
"6,4306.9,73"
"6,4310.2,73"
"6,4310.2,74.9"
"6,4315.4,74.9"
"6,4315.4,75"
"6,4316.4,75"
"6,4316.4,75.1"
"6,4317,75.1"
"6,4317,78"
"6,4318.8,78"
"6,4318.8,79.9"
"6,4337.3,79.9"
"6,4339,79.9"
"6,4339,80"
"6,4363.1,80"
"6,4363.1,80.1"
"6,4371.9,80.1"
"6,4371.9,84.9"
"6,4377.8,84.9"
"6,4381.4,84.9"
"6,4381.4,87"
"6,4382.8,87"
"6,4382.8,88"
"6,4383.7,88"
"6,4383.7,89.9"
"6,4390.7,89.9"
"6,4390.7,90"
"6,4396.5,90"
"6,4396.5,90.1"
"6,4409.4,90.1"
"6,4409.4,94.9"
"6,4410.8,94.9"
"6,4411.1,94.9"
"6,4411.1,95"
"6,4411.8,95"
"6,4411.8,98"
"6,4412.4,98"
"6,4412.4,99.9"
"6,4423.6,99.9"
"6,4424.8,99.9"
"6,4424.8,100"
"6,4463.4,100"
"6,4463.4,100.1"
"6,4503.1,100.1"
"6,4503.1,104.9"
"6,4507.2,104.9"
"6,4507.4,104.9"
"6,4507.4,109.9"
"6,4509.6,109.9"
"6,4509.6,110.1"
"6,4511.4,110.1"
"6,4511.4,114.9"
"6,4512.5,114.9"
"6,4512.5,119.9"
"6,4515.5,119.9"
"6,4515.5,124.9"
"6,4519.3,124.9"
"6,4519.3,129.9"
"6,4522.1,129.9"
"6,4522.1,134.9"
"6,4524.5,134.9"
"6,4524.5,139.9"
"6,4526.4,139.9"
"6,4526.4,140"
"6,4551.4,140"
"6,4551.4,140.1"
"6,4555.4,140.1"
"6,4555.4,144.9"
"6,4556.2,144.9"
"6,4556.2,149.9"
"6,4556.4,149.9"
"6,4556.4,150"
"6,4586.9,150"
"64,588,150"
"64,588,150.10"
"6,4603.3,150.1"
"6,4603.3,159.9"
"6,4604.7,159.9"
"6,4604.7,164.9"
"6,4605.7,164.9"
"6,4605.7,174.9"
"6,4606.2,174.9"
"6,4606.2,190"
"6,4656.2,190"
"6,4656.2,194.9"
"6,4657.2,194.9"
"6,4657.2,200"
"6,4663.1,200"
"6,4663.1,200.1"
"6,4677.1,200.1"
"6,4677.1,240"
"6,4752.1,240"
"6,4752.1,250.1"
"6,4756.1,250.1"
"6,4756.1,299.9"
"6,4763.1,299.9"
"6,4763.1,300"
"6,4852.1,300"
"6,4852.1,300.1"
"6,4853.6,300.1"
"6,4853.6,399.9"
"6,4858.5,399.9"
"6,4858.5,499.9"
"64,861,499.90"
"64,861,799.90"
"6,4863.9,799.9"
"6,4863.9,999.9"
"6,4872.4,999.9"
"6,4876.2,999.9"
"6,4876.2,2500"
"6,4876.5,2500"
"6,4876.5,2999"
"6,4943.6,2999"
"6,4943.6,3000"
"7,3375.9,-500"
"7,3375.9,-200"
"7,3530,-200"
"7,3530,-150"
"7,3591.1,-150"
"7,3591.1,-100"
"7,3691.2,-100"
"7,3691.2,-50"
"7,3721.2,-50"
"7,3721.2,-44.7"
"7,3835.6,-44.7"
"7,3835.6,-25"
"7,3841.1,-25"
"7,3841.1,-10"
"7,3844.2,-10"
"7,3844.2,-5"
"7,3846.3,-5"
"7,3846.3,-0.5"
"7,3846.4,-0.5"
"7,3846.4,0.1"
"7,3858.4,0.1"
"7,3858.4,1"
"7,3865.9,1"
"7,3865.9,5"
"7,3872.8,5"
"7,3872.8,10"
"7,3874.8,10"
"7,3874.8,10.1"
"7,3891.3,10.1"
"7,3891.3,13"
"7,3892.7,13"
"7,3892.7,13.4"
"7,3902.9,13.4"
"7,3902.9,13.7"
"7,3913.1,13.7"
"7,3913.1,14"
"7,3917.4,14"
"7,3917.4,14.5"
"7,3927.6,14.5"
"7,3927.6,15"
"7,3934.2,15"
"7,3934.2,16"
"7,3943.1,16"
"7,3943.1,16.5"
"7,3957.1,16.5"
"7,3957.1,17"
"7,3959.6,17"
"7,3959.6,18.3"
"7,3969.8,18.3"
"7,3969.8,19"
"7,3970.7,19"
"7,3970.7,20"
"7,3976.7,20"
"7,3976.7,20.1"
"7,3976.8,20.1"
"7,3976.8,22"
"7,3978.2,22"
"7,3978.2,25"
"7,3982.1,25"
"7,3982.1,25.1"
"7,3982.4,25.1"
"7,3982.4,26"
"7,3992.6,26"
"7,3992.6,28"
"7,3994.5,28"
"7,3994.5,29"
"7,4004.7,29"
"7,4004.7,32.1"
"7,4006.5,32.1"
"7,4006.5,34"
"7,4006.6,34"
"7,4006.6,35"
"7,4008.3,35"
"7,4008.9,35"
"7,4008.9,35.1"
"7,4012.8,35.1"
"7,4012.8,36"
"7,4014.5,36"
"7,4014.5,38.5"
"7,4017.8,38.5"
"7,4017.8,39.5"
"7,4018.1,39.5"
"7,4018.1,40"
"7,4028.6,40"
"7,4028.6,40.5"
"7,4031.2,40.5"
"7,4031.2,42"
"7,4033.7,42"
"7,4033.7,43.5"
"7,4035.3,43.5"
"7,4035.3,44.5"
"7,4039.1,44.5"
"7,4039.1,45"
"7,4040,45"
"7,4040,45.1"
"7,4075.1,45.1"
"7,4075.1,47"
"7,4081.4,47"
"7,4081.4,47.5"
"7,4083.3,47.5"
"7,4083.3,48"
"7,4087.7,48"
"7,4087.7,49"
"7,4094.4,49"
"7,4094.4,50"
"7,4100.8,50"
"7,4100.8,50.1"
"7,4102.2,50.1"
"7,4102.2,50.5"
"7,4104.1,50.5"
"7,4104.1,53.1"
"7,4105.6,53.1"
"7,4105.6,54"
"7,4106.5,54"
"7,4106.5,55.1"
"7,4109.6,55.1"
"7,4109.6,56"
"7,4110.7,56"
"7,4110.7,57"
"7,4112.5,57"
"7,4112.5,60"
"7,4130.2,60"
"7,4135.2,60"
"7,4135.2,60.1"
"7,4147.2,60.1"
"7,4147.2,63"
"7,4156.1,63"
"7,4156.1,65"
"7,4181.1,65"
"7,4181.1,65.1"
"7,4182.9,65.1"
"7,4182.9,67"
"7,4185.8,67"
"7,4185.8,69"
"7,4190.8,69"
"7,4190.8,70"
"7,4218.6,70"
"7,4218.6,70.1"
"7,4248,70.1"
"7,4248,73"
"7,4249.1,73"
"7,4249.1,75"
"7,4251.3,75"
"7,4251.3,75.1"
"7,4251.9,75.1"
"7,4251.9,78"
"7,4253.8,78"
"7,4253.8,80"
"7,4268.8,80"
"7,4268.8,80.1"
"7,4280.3,80.1"
"7,4280.3,83"
"7,4281.2,83"
"7,4281.2,84.9"
"7,4284.3,84.9"
"7,4287.8,84.9"
"7,4287.8,85"
"7,4288.6,85"
"7,4288.6,86"
"7,4290,86"
"7,4290,87"
"7,4291.4,87"
"7,4291.4,89.9"
"7,4297.8,89.9"
"7,4297.8,90"
"7,4302.2,90"
"7,4302.2,90.1"
"7,4309.7,90.1"
"7,4309.7,94.9"
"7,4310.5,94.9"
"7,4310.5,98"
"7,4311.1,98"
"7,4311.1,99.9"
"7,4322.6,99.9"
"7,4324.9,99.9"
"7,4324.9,100"
"7,4339.2,100"
"7,4339.2,100.1"
"7,4381.1,100.1"
"7,4381.1,104.9"
"7,4385.2,104.9"
"7,4385.3,104.9"
"7,4385.3,105"
"7,4410.3,105"
"7,4410.3,109.9"
"7,4413.5,109.9"
"7,4413.5,114.9"
"7,4414.6,114.9"
"7,4414.6,119.9"
"7,4419.6,119.9"
"7,4419.6,124.9"
"7,4423.4,124.9"
"7,4423.4,129.9"
"7,4426.2,129.9"
"7,4426.2,134.9"
"7,4428.6,134.9"
"7,4428.6,139.9"
"7,4430.5,139.9"
"7,4430.5,144.9"
"7,4431.3,144.9"
"7,4431.3,145"
"7,4456.3,145"
"7,4456.3,149.9"
"7,4456.4,149.9"
"7,4456.4,150"
"7,4486.2,150"
"7,4486.2,150.1"
"7,4495.9,150.1"
"7,4495.9,154.9"
"7,4496.9,154.9"
"7,4496.9,159.9"
"7,4498.3,159.9"
"7,4498.3,164.9"
"7,4499.3,164.9"
"7,4499.3,174.9"
"7,4500.9,174.9"
"7,4500.9,194.9"
"7,4501.9,194.9"
"7,4501.9,195"
"7,4551.9,195"
"7,4551.9,200"
"7,4557.8,200"
"7,4557.8,200.1"
"7,4571.8,200.1"
"7,4571.8,245"
"7,4646.8,245"
"7,4646.8,299.9"
"7,4651.4,299.9"
"7,4651.4,300"
"7,4740.4,300"
"7,4740.4,300.1"
"7,4741.9,300.1"
"7,4741.9,399.9"
"7,4746.8,399.9"
"7,4746.8,499.9"
"7,4749.3,499.9"
"7,4749.3,799.9"
"7,4752.2,799.9"
"7,4752.2,999.9"
"7,4760.7,999.9"
"7,4764.5,999.9"
"7,4764.5,2500"
"7,4764.8,2500"
"7,4764.8,2999"
"7,4831.1,2999"
"7,4831.1,3000"
"8,3301.2,-500"
"8,3301.2,-200"
"8,3414.8,-200"
"8,3414.8,-150"
"8,3474.7,-150"
"8,3474.7,-100"
"8,3566.5,-100"
"8,3566.5,-44.7"
"8,3678.6,-44.7"
"8,3678.6,-20.1"
"8,3695.3,-20.1"
"8,3695.3,-10.1"
"8,3735.3,-10.1"
"8,3735.3,-0.5"
"8,3735.4,-0.5"
"8,3735.4,0.1"
"8,3784.6,0.1"
"8,3784.6,5.1"
"8,3786,5.1"
"8,3786,10.1"
"8,3793.1,10.1"
"8,3793.1,13.4"
"8,3803.2,13.4"
"8,3803.2,13.7"
"8,3813.3,13.7"
"8,3813.3,14.5"
"8,3823.4,14.5"
"8,3823.4,15"
"8,3824.4,15"
"8,3824.4,15.1"
"8,3827.4,15.1"
"8,3827.4,16.5"
"8,3841.4,16.5"
"8,3841.4,18.3"
"8,3851.5,18.3"
"8,3851.5,20"
"8,3851.6,20"
"8,3851.6,20.1"
"8,3857.8,20.1"
"8,3857.8,22.6"
"8,3860.4,22.6"
"8,3860.4,25"
"8,3861.5,25"
"8,3861.5,25.1"
"8,3865.8,25.1"
"8,3865.8,26"
"8,3875.9,26"
"8,3875.9,29"
"8,3886,29"
"8,3886,30.1"
"8,3889.2,30.1"
"8,3889.2,35"
"8,3890.4,35"
"8,3890.4,35.1"
"8,3891.8,35.1"
"8,3891.8,40.1"
"8,3910.7,40.1"
"8,3910.7,45.1"
"8,3913.8,45.1"
"8,3913.8,53.1"
"8,3917,53.1"
"8,3917,60.1"
"8,3921,60.1"
"8,3921,66"
"8,3926,66"
"8,3926,67"
"8,3926.9,67"
"8,3927.6,67"
"8,3927.6,68"
"8,3952.6,68"
"8,3952.6,69"
"8,3953.4,69"
"8,3953.4,70"
"8,3956.4,70"
"8,3956.4,70.1"
"8,3960.1,70.1"
"8,3960.1,73"
"8,3961.2,73"
"8,3961.2,75"
"8,3963,75"
"8,3963,75.1"
"8,3963.6,75.1"
"8,3963.6,76"
"8,3988.6,76"
"8,3988.6,78"
"8,3990.5,78"
"8,3990.5,80"
"8,4005.5,80"
"8,4005.5,80.1"
"8,4014.6,80.1"
"8,4014.6,83"
"8,4015.1,83"
"8,4015.1,85"
"8,4016,85"
"8,4016,85.1"
"8,4020,85.1"
"8,4020,86"
"8,4021.4,86"
"8,4021.4,87"
"8,4022.8,87"
"8,4022.8,90"
"8,4027.2,90"
"8,4027.2,90.1"
"8,4038.6,90.1"
"8,4038.6,98"
"8,4039.2,98"
"8,4039.2,99.9"
"8,4039.5,99.9"
"8,4044.4,99.9"
"8,4044.4,100"
"8,4057.9,100"
"8,4057.9,100.1"
"8,4083.6,100.1"
"8,4083.6,104.9"
"8,4089.6,104.9"
"8,4089.7,104.9"
"8,4089.7,108"
"8,4114.7,108"
"8,4114.7,109.9"
"8,4117.5,109.9"
"8,4117.5,114.9"
"8,4118.6,114.9"
"8,4118.6,119.9"
"8,4120.6,119.9"
"8,4120.6,124.9"
"8,4124.4,124.9"
"8,4124.4,129.9"
"8,4127.2,129.9"
"8,4127.2,134.9"
"8,4129.6,134.9"
"8,4129.6,144.9"
"8,4130.4,144.9"
"8,4130.4,148"
"8,4155.4,148"
"8,4155.4,149.9"
"8,4155.5,149.9"
"8,4155.5,150"
"8,4186.2,150"
"8,4186.2,150.1"
"8,4190.1,150.1"
"8,4190.1,154.9"
"8,4191.1,154.9"
"8,4191.1,159.9"
"8,4192.5,159.9"
"8,4192.5,164.9"
"8,4193.5,164.9"
"8,4193.5,174.9"
"8,4195.1,174.9"
"8,4195.1,194.9"
"8,4196.1,194.9"
"8,4196.1,198"
"8,4246.1,198"
"8,4246.1,199.9"
"8,4246.6,199.9"
"8,4246.6,200"
"8,4252.5,200"
"8,4252.5,200.1"
"8,4266.5,200.1"
"8,4266.5,248"
"8,4341.5,248"
"8,4341.5,299.9"
"8,4343.9,299.9"
"8,4343.9,300"
"8,4432.9,300"
"8,4432.9,300.1"
"8,4434.4,300.1"
"8,4434.4,399.9"
"8,4439.3,399.9"
"8,4439.3,499.9"
"8,4440.3,499.9"
"8,4440.3,799.9"
"8,4443.2,799.9"
"8,4443.2,999.9"
"8,4448.5,999.9"
"8,4452.3,999.9"
"8,4452.3,2500"
"8,4452.6,2500"
"8,4452.6,2999"
"8,4518.1,2999"
"8,4518.1,3000"
"9,3413.5,-500"
"9,3413.5,-450"
"9,3414.2,-450"
"9,3414.2,-200"
"9,3563.5,-200"
"9,3563.5,-150"
"9,3621.3,-150"
"9,3621.3,-100"
"9,3723.3,-100"
"9,3723.3,-44.7"
"9,3831.5,-44.7"
"9,3831.5,-25"
"9,3852.2,-25"
"9,3852.2,-15"
"9,3870.6,-15"
"9,3870.6,-10.1"
"9,3909.4,-10.1"
"9,3909.4,-10"
"9,3951.7,-10"
"9,3951.7,-5"
"9,3964.1,-5"
"9,3964.1,-2"
"9,3968.4,-2"
"9,3968.4,-0.5"
"9,3968.5,-0.5"
"9,3968.5,0"
"9,3968.8,0"
"9,3968.8,0.1"
"9,4045.4,0.1"
"9,4045.4,1"
"9,4074.7,1"
"9,4074.7,3.8"
"9,4075.8,3.8"
"9,4075.8,5"
"9,4086.3,5"
"9,4086.3,5.1"
"9,4087.7,5.1"
"9,4087.7,10"
"9,4124.4,10"
"9,4126.7,10"
"9,4126.7,10.1"
"9,4134.3,10.1"
"9,4134.3,11"
"9,4138.8,11"
"9,4138.8,12"
"9,4139.8,12"
"9,4139.8,13.4"
"9,4149.9,13.4"
"9,4149.9,13.7"
"9,4160,13.7"
"9,4160,14"
"9,4165,14"
"9,4165,14.5"
"9,4175.1,14.5"
"9,4175.1,15"
"9,4178.5,15"
"9,4178.5,15.1"
"9,4181.2,15.1"
"9,4181.2,16"
"9,4188.3,16"
"9,4188.3,16.5"
"9,4201.3,16.5"
"9,4201.3,18"
"9,4204.5,18"
"9,4204.5,18.2"
"9,4214.6,18.2"
"9,4214.6,19"
"9,4217.8,19"
"9,4217.8,20"
"9,4226,20"
"9,4226,20.1"
"9,4229,20.1"
"9,4229,21"
"9,4230.1,21"
"9,4230.1,22"
"9,4232.5,22"
"9,4232.5,25"
"9,4250.8,25"
"9,4250.8,26"
"9,4260.9,26"
"9,4260.9,29"
"9,4274.5,29"
"9,4274.5,29.5"
"9,4275.6,29.5"
"9,4275.6,30"
"9,4277.9,30"
"9,4277.9,30.1"
"9,4279.3,30.1"
"9,4279.3,33"
"9,4279.7,33"
"9,4279.7,34.5"
"9,4280.1,34.5"
"9,4280.1,35"
"9,4287.3,35"
"9,4287.3,35.1"
"9,4289.9,35.1"
"9,4289.9,35.5"
"9,4290.2,35.5"
"9,4290.2,36"
"9,4293.3,36"
"9,4293.3,39.5"
"9,4293.6,39.5"
"9,4293.6,40"
"9,4299.6,40"
"9,4299.6,40.1"
"9,4300.8,40.1"
"9,4300.8,43"
"9,4301.3,43"
"9,4301.3,44.5"
"9,4303.1,44.5"
"9,4303.1,45"
"9,4304.3,45"
"9,4304.3,45.1"
"9,4307.4,45.1"
"9,4307.4,48"
"9,4310.1,48"
"9,4310.1,50"
"9,4310.4,50"
"9,4310.4,50.1"
"9,4311.9,50.1"
"9,4311.9,54"
"9,4315.3,54"
"9,4315.3,55.1"
"9,4319.3,55.1"
"9,4319.3,57"
"9,4321.1,57"
"9,4321.1,59"
"9,4321.6,59"
"9,4321.6,60"
"9,4324.3,60"
"9,4324.3,60.1"
"9,4328.3,60.1"
"9,4328.3,63"
"9,4329,63"
"9,4329,65"
"9,4330.4,65"
"9,4330.4,66"
"9,4335.4,66"
"9,4335.4,67"
"9,4338.3,67"
"9,4338.3,69"
"9,4364.1,69"
"9,4364.1,70"
"9,4367.2,70"
"9,4367.2,70.1"
"9,4367.9,70.1"
"9,4367.9,75"
"9,4368.9,75"
"9,4368.9,75.1"
"9,4369.5,75.1"
"9,4369.5,76"
"9,4394.5,76"
"9,4394.5,78"
"9,4396.3,78"
"9,4396.3,80"
"9,4409.1,80"
"9,4409.1,80.1"
"9,4410.7,80.1"
"9,4410.7,83"
"9,4411.2,83"
"9,4411.2,85"
"9,4412.5,85"
"9,4412.5,86"
"9,4413.9,86"
"9,4413.9,87"
"9,4415.3,87"
"9,4415.3,88"
"9,4416,88"
"9,4416,90.1"
"9,4423.5,90.1"
"9,4423.5,98"
"9,4424.1,98"
"9,4424.1,100"
"9,4432.3,100"
"9,4432.3,100.1"
"9,4444.8,100.1"
"9,4444.8,109"
"9,4469.8,109"
"9,4469.8,149"
"9,4494.8,149"
"9,4494.8,150"
"9,4521.7,150"
"9,4521.7,150.1"
"9,4523.1,150.1"
"9,4523.1,199"
"9,4573.1,199"
"9,4573.1,200"
"9,4575.8,200"
"9,4575.8,200.1"
"9,4592.8,200.1"
"9,4592.8,249"
"9,4667.8,249"
"9,4667.8,300.1"
"9,4669.3,300.1"
"9,4669.3,2999"
"9,4734.2,2999"
"9,4734.2,3000"
"10,3326.7,-500"
"10,3326.7,-450"
"10,3333,-450"
"10,3333,-200"
"10,3498.2,-200"
"10,3498.2,-150"
"10,3555.4,-150"
"10,3555.4,-100"
"10,3688.6,-100"
"10,3688.6,-44.7"
"10,3795.7,-44.7"
"10,3795.7,-25"
"10,3852,-25"
"10,3852,-15"
"10,3875.1,-15"
"10,3875.1,-10.1"
"10,3925.5,-10.1"
"10,3925.5,-10"
"10,3969.9,-10"
"10,3969.9,-5"
"10,3987.7,-5"
"10,3987.7,-2"
"10,3996.4,-2"
"10,3996.4,-0.5"
"10,3996.5,-0.5"
"10,3996.5,0"
"10,3996.8,0"
"10,3997.2,0"
"10,3997.2,0.1"
"10,4076.9,0.1"
"10,4076.9,1"
"10,4099.6,1"
"10,4099.6,2"
"10,4119.6,2"
"10,4119.6,3.8"
"10,4120.8,3.8"
"10,4120.8,5"
"10,4133.9,5"
"10,4133.9,5.1"
"10,4135.3,5.1"
"10,4135.3,10"
"10,4167.6,10"
"10,4167.6,10.1"
"10,4177,10.1"
"10,4177,11"
"10,4179.9,11"
"10,4179.9,12"
"10,4181.9,12"
"10,4181.9,13.4"
"10,4191.9,13.4"
"10,4191.9,13.7"
"10,4201.9,13.7"
"10,4201.9,14"
"10,4209.6,14"
"10,4209.6,14.5"
"10,4219.6,14.5"
"10,4219.6,15"
"10,4228.1,15"
"10,4228.1,15.1"
"10,4232.2,15.1"
"10,4232.2,16"
"10,4239.3,16"
"10,4239.3,18"
"10,4254,18"
"10,4254,19"
"10,4254.8,19"
"10,4254.8,20"
"10,4261.4,20"
"10,4261.4,20.1"
"10,4261.8,20.1"
"10,4261.8,22"
"10,4264.2,22"
"10,4264.2,25"
"10,4283.1,25"
"10,4283.1,25.1"
"10,4284.2,25.1"
"10,4284.2,25.8"
"10,4294.2,25.8"
"10,4294.2,29"
"10,4305.3,29"
"10,4305.3,29.5"
"10,4306.4,29.5"
"10,4306.4,30"
"10,4307.7,30"
"10,4307.7,30.1"
"10,4309.4,30.1"
"10,4309.4,32.6"
"10,4310.6,32.6"
"10,4310.6,33"
"10,4311,33"
"10,4311,34"
"10,4311.5,34"
"10,4311.5,34.5"
"10,4312.2,34.5"
"10,4312.2,35"
"10,4317.4,35"
"10,4317.4,35.1"
"10,4320.2,35.1"
"10,4320.2,35.5"
"10,4320.5,35.5"
"10,4320.5,36"
"10,4323.6,36"
"10,4323.6,37"
"10,4363.6,37"
"10,4363.6,39.5"
"10,4363.9,39.5"
"10,4363.9,40"
"10,4369.6,40"
"10,4369.6,40.1"
"10,4370.3,40.1"
"10,4370.3,42"
"10,4390.3,42"
"10,4390.3,43"
"10,4390.8,43"
"10,4390.8,44.5"
"10,4392.7,44.5"
"10,4392.7,45"
"10,4393.8,45"
"10,4393.8,45.1"
"10,4396,45.1"
"10,4396,47"
"10,4406,47"
"10,4406,48"
"10,4408.7,48"
"10,4408.7,50"
"10,4409,50"
"10,4409,50.1"
"10,4410.5,50.1"
"10,4410.5,54"
"10,4412.2,54"
"10,4412.2,57"
"10,4422.2,57"
"10,4422.2,58"
"10,4427.2,58"
"10,4427.2,59"
"10,4427.7,59"
"10,4427.7,60"
"10,4430.4,60"
"10,4430.4,60.1"
"10,4434.4,60.1"
"10,4434.4,63"
"10,4435.1,63"
"10,4435.1,65"
"10,4436.5,65"
"10,4436.5,67"
"10,4439.4,67"
"10,4439.4,68"
"10,4489.4,68"
"10,4489.4,69"
"10,4492.6,69"
"10,4492.6,70"
"10,4495.6,70"
"10,4495.6,70.1"
"10,4496.3,70.1"
"10,4496.3,73"
"10,4498.2,73"
"10,4498.2,75"
"10,4499.2,75"
"10,4499.2,75.1"
"10,4499.8,75.1"
"10,4499.8,78"
"10,4501.6,78"
